,restaurant_id,restaurant_name,address,city,state,postal_code,latitude,longitude,avg_yelp_rating,review_count,attributes,categories,hours
1100,oKATEDDmUGDDr-tIbDX5Pg,Rachel's Kitchen,888 W Bonneville Ave,Las Vegas,NV,89106,36.167252,-115.154643,5.0,19,"{'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'HasTV': 'False', 'BikeParking': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'""}","Restaurants, Sandwiches, Food, American (New), Cafes, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0'}"
1101,YSHLvvIOg5w7ON396yNmVA,Carnitas y Tortas Ahogadas Guadalajara,640 N Eastern Ave,Las Vegas,NV,89101,36.1756239,-115.1158412,4.5,77,"{'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""'beer_and_wine'"", 'Caters': 'True'}","Restaurants, Sandwiches, Breakfast & Brunch, Mexican","{'Monday': '8:30-21:0', 'Tuesday': '8:30-20:0', 'Thursday': '8:30-16:0', 'Friday': '8:30-21:0', 'Saturday': '8:30-21:0', 'Sunday': '8:30-21:0'}"
1102,YcGHCoSkl2PLKsHQCiu0HA,Rodolfo's Mexican Grill,9111 Las Vegas Blvd S,Las Vegas,NV,89123,36.024326388,-115.1729258895,4.5,105,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Mexican","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}"
1103,rUq7zZc-dWzC9H3KOPnsMQ,Wendy's,6732 W Cheyenne Ave,Las Vegas,NV,89108,36.2186011,-115.2437735,2.0,27,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False'}","Restaurants, Burgers, Fast Food",
1104,nz9_UOd2ZVuUhVYqA1FJEQ,Papa John's Pizza,Farm & Durango,Las Vegas,NV,89101,36.3011557,-115.2826413,1.0,14,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Pizza",
1105,5wJrvgv_MUB-BW6DDvfl3g,Flavor Flav's House of Flavor,3667 Las Vegas Blvd S,Las Vegas,NV,89169,36.1295416,-115.1325897,2.0,3,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, American (New)",
1106,b7Y4dIggAacPum1tF3NpKg,Rosati's,"8001 N Durango Dr, Ste 110",Las Vegas,NV,89143,36.306775,-115.2790394,3.5,269,"{'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Pizza","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
1107,WfB_SsYeKy83QQsqAAyGVQ,Cancun Bar & Grill,"5006 S Maryland Pkwy, Ste 17",Las Vegas,NV,89119,36.0986458,-115.1360641,4.5,3,,"Restaurants, Bars, Mexican, Karaoke, Dance Clubs, Nightlife","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}"
1108,bw4X3r0UKGHdhDjawLZp5g,Wingin' It,2400 N Rancho Dr,Las Vegas,NV,89130,36.2014126545,-115.196047037,4.0,8,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Chicken Wings",
1109,Z8nyLyhdC0Fn5PkOZeDoGg,Pt's Pub,2280 S Nellis Blvd,Las Vegas,NV,89104,36.1448617,-115.0628422,2.5,22,"{'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BusinessParking': 'None', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Food, Sports Bars, American (Traditional), American (New), Bars, Pubs, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1110,JBQGpGvE41RhddSgUI4lfA,Pei Wei,"5757 Wayne Newton Blvd, McCarran International Airport: Terminal 1 LAS, Gate E11",Las Vegas,NV,89119,36.0838389,-115.148385,3.0,13,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Asian Fusion, Chinese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
1111,i0EtEzlEkOho6YcLG29bvw,McDonald's,2050 E Charleston Blvd,Las Vegas,NV,89104,36.1584655947,-115.1193341694,1.5,24,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Fast Food, Coffee & Tea, Burgers, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1112,fg_KGtLwAw2IpXin0KdAZA,McDonald's,5198 Boulder Hwy,Las Vegas,NV,89121,36.1085536625,-115.0635800933,2.0,6,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'very_loud'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'DriveThru': 'False'}","Restaurants, Burgers, Fast Food, Food, Coffee & Tea","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
1113,-zkn2p1mu9g-kbGNdM1lUA,Chinos Locos,"321 S Casino Center Blvd, Ste 130",Las Vegas,NV,89101,36.1673841,-115.1458384,3.5,23,"{'Alcohol': ""'none'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'False'}","Restaurants, Mexican, Chinese, Event Planning & Services, Asian Fusion, Venues & Event Spaces, Japanese","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-20:0'}"
1114,IXH_aorv1x88UfRZrYDz4g,Del Taco,280 N Jones Blvd,Las Vegas,NV,89107,36.1757269389,-115.2237119787,2.5,40,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'""}","Restaurants, Fast Food, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1115,vOfz55MmWgjNQ3BA2PnhgQ,Marilyn's Cafe,255 E Flamingo Rd,Las Vegas,NV,89169,36.1134367128,-115.1595067978,4.0,665,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}","Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1116,VSmpIQJQTwJloxiIRG9UWg,Thai Bistro,6250 W Charleston Blvd,Las Vegas,NV,89146,36.1595695272,-115.2302976698,4.0,39,"{'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True'}","Restaurants, Thai","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}"
1117,DiA78qPtp6rfRNdomzjBbw,Joshan Filipino Oriental Market,6325 E Russell Rd,Las Vegas,NV,89122,36.0833844974,-115.033994983,4.0,21,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Restaurants, Convenience Stores, Food, Chinese",
1118,yyl9pFzi4UQMfYwLCmcvsA,Ichi Belle,"3655 S Durango Dr, Ste 9",Las Vegas,NV,89147,36.1230409703,-115.2799246877,5.0,4,,"Restaurants, Japanese, Event Planning & Services, Caterers, Asian Fusion, Noodles","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0'}"
1119,ZoCCW3R_LEAzktU0rMbX8w,Chipotle Mexican Grill,"4916 S Fort Apache Rd, Ste 102",Las Vegas,NV,89148,36.0989990617,-115.2961846277,3.0,82,"{'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Caters': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1'}","Restaurants, Fast Food, Mexican","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
1120,NVHlTy9TXFJQpUzZKuEeWw,Santorino Pizza,4860 W Desert Inn Rd,Las Vegas,NV,89102,36.1299918,-115.2074073,3.0,44,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Pizza","{'Monday': '10:0-22:30', 'Tuesday': '10:0-22:30', 'Wednesday': '10:0-22:30', 'Thursday': '10:0-22:30', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:30'}"
1121,uaBVv3tZJaOd8lfPFInzTA,Wendy's,1725 W Charleston Blvd,Las Vegas,NV,89102,36.1585672,-115.1648998,2.5,31,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Burgers, Fast Food","{'Monday': '9:0-1:0', 'Tuesday': '9:0-1:0', 'Wednesday': '9:0-1:0', 'Thursday': '9:0-1:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-1:0'}"
1122,Q2pyp7Nb3cD4Br2BOnxUDA,Greek Delights,301 S MLK Blvd,Las Vegas,NV,89106,36.170901,-115.1606348,4.0,28,"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'Alcohol': ""'none'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'NoiseLevel': ""'quiet'""}","Restaurants, Food Trucks, Pizza, Food, Mediterranean, Greek","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '8:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-17:0'}"
1123,VJNR3RGqrgi-LRu70eL4sg,South Beach Food Court,3801 S Las Vegas Blvd,Las Vegas,NV,89109,36.0990448,-115.1704519,2.5,26,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False'}","Restaurants, Fast Food, Food Court","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1124,EvE23d1PSbfGWe7EA5HRBQ,The Magic Noodle,"5165 S Fort Apache Rd, Ste 165",Las Vegas,NV,89148,36.0957104,-115.2982684,4.5,425,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False'}","Restaurants, Chinese, Noodles","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
1125,pBL32_x4eWZ6Pt4MFoEJLQ,Anderson Air Mechanical,125 Las Vegas Blvd S,Las Vegas,NV,89101,36.1685066,-115.1406797,3.5,7,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Home Services, Local Services, Septic Services, Water Heater Installation/Repair, Heating & Air Conditioning/HVAC, Plumbing","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
