,review_id,restaurant_id,user_id,rating,review_text,timestamp,useful,funny,cool
649,DzdNZIqWM6bkCz-_xIoZ6Q,YyxB3K1ORzc7ChMKgyxm9Q,6b-Gte56vuKKEu9ELNMyEg,1.0,"Disappointed!
I went in rushing because they were closing in 5 minutes and yes I know it can be annoying to be the last customers. But the lady decided to lie to me that  her "" register was broken and it would let her ring someone out past 10pm and that it was ahead five minutes"" just bec she did not want to make one more sandwich and my sandwiches are the easiest I get tuna with just lettuce on it! Very upsetting.  Her excuse didn't even make sense. The reason I know they weren't having computer problems is bec the day before some dude was raving they got new computers. Very annoying.",2015-04-16 06:20:06,0,0,0
650,VlP_ehhHq5XKXqxA5C3V0A,oI11Y5AZscmmn12Yv3PinQ,3Luglh4i7u3T8q_jUc_41g,1.0,Terrible service.  Employees should be helping each other instead of hanging out outside.  They didn't have a full stock of toppings or bread let alone any soups why be open 24hrs. If your not prepared to deliver.  They should hire people who actually care about their job what ever it may be. Definitely not satisfied or coming back.,2015-06-09 15:04:58,1,0,0
651,K5JoMu5w9PaA66FWeVzRbg,9YiQ3o0EGmtojzjXdEfgeQ,_7KUPD8SPpCiEmhgh1jlrA,5.0,"Had a great experience here at the Green Regime.  I'm from out of town looking for my juice fix and the staff was friendly helpful!

Love this place!",2015-11-06 18:56:11,1,0,1
652,05e-xnI22Us_ANWiAKVPEA,VUtazCTIc0aoOrQprP_s-Q,TJst0j1sn-3VCV9g0qlRag,3.0,"A typical bar food fare, though a great break from the typical Las Vegas restaurant experience. Reasonably priced, great service, great pulled pork sandwich!",2012-10-09 07:58:21,0,0,0
653,pLVZeqtyhkQ4Xf4QjBMvAA,aBCqrJwXAHnTgO2e_l0v8w,JgEZplMGaOuyyo5KfmdGsw,1.0,Poor service.  Trash was over flowing.  Soda machine was down behind the counter and the machine used by the public.   No one cleaned the tables the whole time that we sat and ate our meal.... Mr. Carl would turn over in his grave with disappointment,2016-07-05 04:31:28,0,0,0
654,XnMqtmv8BTnNWW4HmZYLQQ,r8Jr-7YfkhJL2nxk9lxUNg,oLtxWf7oGJH982vLnCOXeA,5.0,Authentic Mexican. Worth the drive from Hendo. I always get Chili Colorado. Very flavorful red chile sauce. Empanadas are a tasty starter.,2017-07-09 04:17:01,0,0,0
655,vpqQWN_eitXOrDV7X3U6Hg,Os1n1_idfw9vv9kwULGJnQ,_CB8BPL9OcH_i-aP8Q6Vvw,1.0,"I was here a year ago and hopefully expected differently today. I ordered jjampong which it was eatable, jjachangmyun was nasty, pork tangsooyuk which it came out like oily crackers, worst then a year old McDonald's french fries, I also ordered orange chicken which the color was no dought orange, but taste was no near and very soggy. I live here in Vegas, but don't spend your money here, there are alot of great restaurants with excellent service. I'm Korean but this place make all Koreans sad :(",2015-10-24 01:38:24,0,0,0
656,GJzadhlLJDb_y-7IvBnkXA,DVfCbJhJUDWRlUfrKzaKOA,_6ZBHVcZeFpXGzgBwXEbMA,1.0,"DO NOT go to this Sam Woo restaurant. I've gone to Sam Woo's more than I'd like to admit in my lifetime. The Las Vegas Sam Woo is the WORST I've ever been to. The service is HORRIBLE and quality and taste of the food is not comparable to the Sam Woo's in Los Angeles area. AGAIN, DO NOT WASTE YOUR TIME AND MONEY AT THIS SAM WOO!",2014-07-28 07:20:47,1,0,0
657,5HvwgEL6jRDAXWrLTA_JYQ,_j2EtQtgLuXGRBfbM5YwZA,jgi0iam1b2XEqYAQBP7NRQ,3.0,"The good: Soups. The hot and sour soup is delicious, as are the noodle soups. The duck and pork noddle soup is exceptional.  The noodle soups are about $15 and very filling.

The bad: Prices. It's expensive. However, you're int he Venetian - whaddaya expect?

It's no frills, pretty good food, that's pretty expensive. The stir friend noodle dishes are pretty good, but not as good as the soups.",2009-08-04 22:31:55,1,0,1
658,UXzHlcN2_N40_MRYeD8rBA,Os1n1_idfw9vv9kwULGJnQ,SFJ2sSVLY0gqIP3Q5s0-wg,5.0,So I grew up in Hawaii but currently live in Houston.  I was in Vegas for work and knew I'd be able to find some places that offered the dishes I knew and loved back home.  I decided to give Island Style a try.  The food brings back memories!  Everything was ono delicious and plentiful!  The owner was incredibly hospitable and reminded me of the Aloha spirit I grew up around.  If I'm back in Vegas I will definitely be back!,2017-06-07 02:43:14,0,0,0
659,qAJw6CLwWEqfGhzW7evAAg,M51gw2cz_vXarNBLbKkOxQ,5sDwUoGQqGh_Xsn7yZR0QA,4.0,"About as solid diner food as you can get. Everything I've gotten here has been solid, if a bit overpriced. Nonetheless, I go there regularly.",2014-03-15 15:43:01,0,0,0
660,td5gH24GVHnSqGmN91l2gA,_j2EtQtgLuXGRBfbM5YwZA,O2i5MSWFcnXcU29H8zEfGQ,5.0,"I come to this Resturant very time I am in Vegas I cannot explain exactly what it is about their food that appeals to me other than it is absolutely delicious. 

This place is sort of a cafeteria style place off to the side of the sports betting area of the Venetian casino. 

The beef lo mien and the egg flower soup are by far the best meal there I recommend all my family and friends to try this place every time they are in Vegas.",2014-10-12 01:53:30,1,0,1
661,Nh8WtyK9bptAmD7OgiJVFQ,DVfCbJhJUDWRlUfrKzaKOA,7fyAtRSYYqOKZPr39L2UYg,2.0,"Never heard of Sam Woo before, but apparently my family comes here all the time. As you step in the restaurant, you are surprised with the roasted pig and chicken hanging behind the glass wall. 

I came here with my family. We were seated in one of the large tables and right next to us was another family. It was practically just two parties in this restaurant, cramped next to each other. I was unsure why they didn't seat us separately so we would have more room. 

We ordered honey walnut shrimp, Mongolian beef, house fried rice, wonton soup, noodle soup, roasted pig, and flounder fish. (very typical dishes)

Fried rice and flounder fish was okay. The honey walnut shrimp and Mongolian beef was nothing I've ever tasted before. It tasted very different. I expected it to be the same taste with what you would usually get from a Chinese restaurant. But these dishes were so off.  The only thing I liked was the roasted pig which is filled so much cholesterol! 

Cash only!!",2012-07-17 20:55:10,1,0,0
662,E3QU5X15q9MjMikEL9MsBw,n0bg7kf6HcpFchCtxJyc5A,uAJNBvcJA2kIsGx_sSofEw,2.0,"Went here because we heard good things about Mr Chow in other cities, as it turns out yelpers here were fairly accurate- this location is 3 stars at best. 
Starting with service, there are a ton of suit dummies walking around this place yet the service was average. Server was friendly but we didn't get good vibes. 
My other problem was with the whole restaurant design. Ugly ass blue carpet in the middle. Looks like they spent a lot on renovating but it looked terribly overpaid for. Felt very tacky. 

Not to mention the fact that as we were escorted to our table the host stepped on and killed a cockroach nearby one of the VIP rooms beside one of their food carts- we should've just left right then but hey, we already paid for the Groupon.

The food was just nothing special at all, very bland. The ribs were ok but needed a lot of their hot sauce, not very tender. Shrimp with walnuts and a yum yum style sauce was heavy and meh. Ginger lobster needed more seasoning to bring out more flavor. Shrimp fried rice was so bland we laughed about how easy it is to make it better at home. Cheesecake was standard.

Overall would not recommend this place to anyone. It's overpriced crappy bland Chinese food. Felt like take out but we were served by tuxedos.

If they serve fried cockroaches on the menu that I was unaware of I will accept the fact that we saw a dead one on the way to our table.

2/5 , and I think that's generous",2017-10-12 16:38:51,7,8,0
663,HD_6Tbxb3x5CHXwxwcyUxA,W3ia8dkoGGRYEfFg_BiyPg,j2Eu9pE22Rp_DRoSp3KgQg,4.0,"I'm not too sure why this Einstein Bros location has such terrible reviews, but every time my boyfriend and I are in Vegas we make sure to get our favorite Asiago bagels in the morning. The staff is always friendly and the bagels are always fresh. The only reason why I wouldn't give it 5 stars is because there have been a couple of times when we've gone and there was no Asiago bagels left.",2017-02-09 17:46:16,16,10,18
664,g_L18jUUjwLBv8xAIY4Kdg,A4zLP5AyKEEHQr_dWEZKig,UAhuLORiE8N4XTbInZnjnA,5.0,YUM!! Best Med food I've ever had in Vegas. Great service. Chicken Tangine was amazing...excellent Humus and Pita was perfect!,2014-09-26 23:47:45,3,1,1
665,k3JlOfcLPnAXjn68XPCsfw,A4zLP5AyKEEHQr_dWEZKig,L8oygWNVbyqXJB77wl_BAA,1.0,"I didn't like the service and attitude of everyone at this place.

I have been to Cleo's in LA and the Ambience , Food and service was 1000 times better.",2017-11-06 21:42:23,0,0,0
666,dd6qU9z9_m27-9S_qjpOrQ,hCsJv234v62MgdsUU1j8dQ,ZY7FsuDspS0dk8WXp9UXyw,1.0,"The quality of food has gone WAY down.  The calamari was pretty much just small fried batter pieces. I'm pretty sure the Cesar salad lettuce was just packaged lettuce because the color was dull greenish-yellow and just thrown into a pile on a plate. We also ordered the shrimp scampi, which was overall very average. The shrimp pieces however were large and pretty good. 

But for the prices they charged, the food was bad. I get that the restaurant is in a hotel/casino, but it's not even a real restaurant considering the location and lack of walls.",2014-06-13 08:03:53,1,1,0
667,C0QEAXAe4QCX-JnKmwAt1g,HsrEbWCg8K06pUhx469uSw,qNDQDKGjpwEfcrxihAzQfg,4.0,"Very high quality. I tasted the apple fritter, crumb and blueberry cake. All were quite fresh with a moist, springy consistency. I particularly like the apple fritter.",2018-02-11 09:53:25,0,0,0
668,wyE5IjCN4JL1oHVPg3yRdg,_j2EtQtgLuXGRBfbM5YwZA,_UMTGara5YnzRIey3Mva0Q,5.0,"Listen to a real Asian, originally from Taiwan, looking for Chinese food in Vegas.  This place is legit, and the best non-Japanese Asian bite you will find on the Strip.  

First off, the Szechuan Beef Noodle Soup here is fantastic.  Great and relatively fantastic.  If you are craving authentic Chinese Beef Noodle Soup, it won't get better than this in Vegas.  

The Singaporean pan fried noodles were also great.  Well spiced and flavored, and like the noodles in the Beef Noodle Soup, well cooked and perfectly al dente.  

Highly recommended place, especially for you Cantonese and Taiwanese tastes.  The style of cooking here will accommodate both types of tongue.  

Oh, and they are open until late.  Highly recommended.",2014-08-25 00:51:34,1,0,1
669,7YrX9Tb2oGnkAcuVEkesEA,4aAf2nAr86lcDHzqWSaYuQ,zVkEIiJqIIWk_VTmZzSb9Q,4.0,Had this place for first time yesterday and it was great! I live down the street from Alexander's pizza and have always wanted to try it. I ordered a vegetarian pizza with light cheese I am vegan but sometimes I like to indulge on a bit of cheese. The pizza was amazing tasted freshly made and wasn't greasy at all! Very light on the stomach. I also ordered spaghetti as well and it was good nothing spectacular tasted like spaghetti. Alexander's will now be my go to pizza place!,2014-09-10 19:27:41,0,0,0
670,qefwa6vzvh4gG1sJYQ-h6g,VUtazCTIc0aoOrQprP_s-Q,r0avDS6xgo-Cov8dRT5oDA,2.0,Best thing about the place was the giant TV screen so I could watch the Eagles while in Vegas.  Food was very fair and overpriced.  Maybe the food tastes better if you're drinking a lot.  Wouldn't recommend the place.,2013-11-14 04:09:38,0,0,0
671,NdriWrJ5vSYjOlTCvNNgJg,gdb4gmSI5eJcuXLZ3BfgtA,aj2pS6AFVlzKDDUrisIRaA,3.0,"I'll cut to the chase.  The food is okay.  If you are in the area, and you want a quick bite, hit this place up.  If you have a hankering for some good Chinese food, I'd suggest you drive down to Spring Mountain, or better yet, California (the state, not the hotel).

Having just come back from LA, where I had some mind blowingly good Chinese, I was let down here.  I would put this restaurant in the same taste category as Panda Express.  It's tasty for what it is, but it's not really Chinese food.",2010-08-25 04:18:30,1,1,0
672,43nu22CrGpKkDcCDDmoEJg,fsTyQVRjkR7tPGI_FzfCKA,GH38M8OQfvM-tZLZn3t1Gw,1.0,We ordered our food and waited at the window for almost 20 minutes and once we got our food we didn't have 2 sandwiches. They have terrible service.,2016-03-08 03:14:00,0,0,0
673,t0jY4lCDBxyWHBRo2kzDVg,G9-OvE0PBQtDZmnGEB3HEQ,GMh5NaXr8kGrRc3TS7lZYw,3.0,Came here around 1pm to catch a late breakfast with a family of 5. They didn't have much variety left in terms of bagels and to top it off the didn't have anymore eggs. They said they needed to make more which would be a 45 minute wait and well that's just not acceptable. For these two reasons I can't in good conscious give this location anything higher than 3 stars. The 3 stars are mainly for the staff being friendly and accommodating  and the cleanliness of the dining area.,2017-04-20 09:05:50,0,1,0
674,CXJw2MOfc8FaQL-jf1xftg,lXCmTGagqHuPgaeN2g2P1Q,WjR0oWL1SNOWd3rV8nfHJg,5.0,I love there pizza it has to be the best pizza. There always so fast and nice in that store !,2016-02-13 00:13:56,0,0,0
675,gqXWHcx-6xAe7FU6r1k-eg,atVh8viqTj-sqDJ35tAYVg,lG5HTRJ9O3P8aFeVogli9g,4.0,"I am a returning customer to Beach Cafe, my parents showed me this place a while back and I find myself coming almost monthly. The smoothies are really good and I have never been disappointed with their food. It bums me out to see how empty it is sometimes when I come in. Well worth a stop in for lunch!",2013-10-06 00:56:55,1,0,1
676,vL01gabXlCFY8hAHhjnoIQ,Os1n1_idfw9vv9kwULGJnQ,9EI94e2iuU7-zWxr05eJGQ,4.0,"okay if you love soup noodle, you must must come here. i had the spicy seafood soup noodle and it was huge and good and cheap and had some of the best chewy noodles i've ever had in my life. the seafood part is hearty too, with lots of seafood chunks. i'd recommend sharing it, since i was ravenous and still couldn't eat the whole thing.

my friend got the cold noodles, which were also really good. it was the first time i had them so i didn't know what they were supposed to taste like, but again, the chewy noodles (this time rice, but still chewy!)! the dish itself was sweet and refreshing, especially after the super spicy hot noodle soup.

we also got a spam masubi to try. it was good and hot and fun to try, but i didn't know what it was and didn't know it was be mostly rice. so i guess if you like hot sushi-type things, it's a good one.

the thing that was weird was their menu. most of the items had english descriptions but a few didn't. i thought maybe these would be the ones that were so authentic and cool that they couldn't be translated. that got me really excited, so i asked the waitress what they were. they turned out to be really normal things like jajangmyeon and stuff. disappointing! it was also hard to communicate with her because she didn't speak english and also probably thought i was crazy for making her translate everything. she was still really nice though.

the service is kind of slow, but i think that was to be expected. i have a soft spot for korean places with diner food (see http://www.yelp.com/biz/bells-diner-ann-arbor) so this really wins my heart.",2013-05-08 20:12:08,1,0,1
677,hqshtFmX4lHNmBIEl5pL_g,a0v7Si0DK4cIko7AQY4YXg,wZWYe7IzAtdv9tdbYBjUVw,5.0,"I love breakfast diners! Especially when their food is amazing. Seasoned potatoes are a must have with your meal. If you can manage, a warm banana bread muffin also hits the spot with your meal.",2015-08-20 14:05:08,0,0,0
678,3_OAqbcyXiLnpoB8lQNhFQ,a0v7Si0DK4cIko7AQY4YXg,KL67_tkMjEkdJa0G5nTltg,3.0,"It was the First thing my bf and I ate after a 5 hour flight from Tampa 5am in the morning and arrived 11am Fl time. I think it only tasted decent bc we were hungry. Not worth the money for the place. I shouldn't order the Bloody Mary. Bumped my bill up to $45 bucks for two people. He ordered breakfast country fry chicken. Wasn't too bad. I had waffles which wasn't worth it with the sausage and eggs. I only like my blueberry muffin. It was delicious but luckily I got it for free bc I ""checked in"" on yelp. Take my mix drink out. Is it worth to spend $35 for breakfast that tasted normal? No.",2018-04-15 21:40:26,0,1,0
679,PPMIhCMSqXHk-DPpShYQUA,n0bg7kf6HcpFchCtxJyc5A,81tj797yyDiduixfll5Xcw,1.0,"Wanted to like this place but there was nothing to like. First offered champagne from the champagne cart- $40-$60 and up a glass. Waiter then tried to up sell us on the price fix dinner and was clearly upset when we wanted to order only appetizers. He recommended the lobster vermicelli so we ordered that and entire order had 2 small pieces of lobster in it. Chicken satay was bright orange and tasteless. They later told us it was marinated in carrot juice. Soup dumplings were average and pretty bland even with the chili sauce. Green beans and other dishes were just okay but PF Changs is better. We had champagne and a few cocktails and dinner was over $250! They never came back to our table to make it special and they were clearly upset that we didn't order more entrees . Super snobby and rude. Dining room was stark white and nothing special . With all the wonderful restaurants in Vegas, we will never waste our time or money at Mr. Chow again . Lemongrass in Aria is much better . Will not return ....interior reminded us of a Tony & Guy hair salon. Wish I had name of waiter as he was extremely rude !! Terrible experience.",2017-09-09 18:00:02,0,0,0
680,03eQa5zFhtXFQde9f9QIqg,UeEzvTGkSyaHRvWTlZ1ISA,9irwhimuEw5n6rzXGfGPbA,1.0,Very rude customer service ...i called in to make a take out order and was being rush ..then she say it's going be 20 min I get there 20 min she says in a rude way I said 25 min look at all the ticket orders so I said ok I see 4 ticket  then she give me the bill then I give her my payment she just trun her head and start doing paper work then I say can I pay for my order she say your food not ready so I say I'll be back I came back in 10 min and still it was not ready then she say you don't need to get it in a rude way thay was not even busy only had 2 people eating there...wow thanks a lot for the bad service only went there cause I was told by my friends to go try it out ..so now I'm going to let all my friends all about my bad service I got from there ...,2018-09-26 04:54:08,3,1,0
681,9BaweDk5H_cpGfUGdLASdA,dtqT51H8Q8mIvrLylVuiZg,xVfK4hxPqr57SRleHT1U5w,2.0,"Always looking for a great AYCE sushi place.  But this did not live up to others we have been too.  Went at lunch time.  Not busy at all.  Could be the location.  As soon as you walk in, you hit a wall of ""fried oil"" smell.  Our clothes wreaked of it when we got home.  They need a super ventilation system put in there.  Sushi is very bland.  Spicy tuna, not spicy at all.  We tried several rolls.  The spider roll was good, but not ""I have to go back for more"" good.   Very small pieces of shrimp and yellow tail sushi.  Nothing exciting.  We have had better tasting and fresher sushi at other places.  Five star reviews must be coming from first time sushi eaters?  They have no idea how to compare it to the good stuff.  Friendly staff, though.  Oh, and we found odd/funny - at the top of the menu, before you even order - it says 45 minutes for AYCE.  In other words, be prepared to eat fast.  They pretty much won't let you eat more after that point, LOL....I've never been rushed at our other sushi joint.",2017-03-15 21:35:26,2,1,1
682,-5SfUjPD9xvY5Ye6pr4FRw,_j2EtQtgLuXGRBfbM5YwZA,NdEoQxmAig_vp7ZYPMhAXw,2.0,"This place can get pretty crowded during peak hours.  Okay option for late night dining but I wouldn't say for anything else.  I got their Hot and Sour Soup and was not pleased.  It was very watered down, you could tell from just looking at it that the color was a bit off.  The ingredients inside like the pork was a little more slimy than what I would prefer.  I would definitely pass on this soup.   I also got the Chinese Broccoli, which was quickly blanched and topped with oyster sauce.  This was okay, I was glad it wasn't oily.  It was nice and crunchy...not the best, but it was decent.",2017-12-29 22:03:18,0,0,0
683,f5uFOIwNElyfENPqbAptEg,z2CVPfaG8C_rydUZCcsqbw,rOBBM390TQfW2YyOfV-vqQ,5.0,I've been dreaming of trying Ramen since I saw it on the food channel. The chef owner spent time in China studying noodle making. And boy did it pay off. There is nothing like fresh noodles !  Staff explained everything.,2018-04-15 23:32:07,0,0,0
684,Cvka1n9Ojz7c-0GhcKqRuA,_j2EtQtgLuXGRBfbM5YwZA,FRt8vLIdJ1RThRGD_aSxjg,4.0,"Let's just put it this way, I had the fried rice two different times over the course of 4 days.  Definitely the best fried rice I've ever had.  Also, this place is very reasonably priced for Vegas and the dishes are big enough to share.  I highly recommend it!  Someone else said they ate there at 3AM.  I definitely walked by at 1AM and they were closed...otherwise I might have eaten there 3 times.  :)  So yeah, if you're staying at the Venetian, this place is worth a taste.",2010-03-17 13:13:29,0,0,0
685,LH4PRE0GHpDUhAZ1dMOEJQ,hCsJv234v62MgdsUU1j8dQ,9bZRfbCsuqatVXJzbYSrzQ,5.0,"Yummy, I love this place! 
My favs: 
Shrimp Cocktail 
Fried calamari 
Oyster Rockefeller 
Scampi 

This place is really good, very fresh, I always bring out of towner's here, we sit at the counter and enjoy Cadillac margaritas!",2011-02-15 23:41:53,2,1,1
686,QBFddnQmQOFXrYyXCqUslQ,_j2EtQtgLuXGRBfbM5YwZA,hWs5FSSWMZ3CUr2pTYZgRg,3.0,"not one of the best Chinese cafes I've been too, but i always come here and eat when i stay at the Venetian or come here to play poker. its either packed or empty. just don't try to get a seat when its dinner break form the poker tournament (7-830pm) during big events. i always get the BBQ pork on rice. that is actually very good there. the jelly fish is not bad. my friend only gets the szechwan spicy noodle. 

-fast service when not busy 
-don't expect 5 star service. its a Chinese cafe not a seafood restaurant 
-open late 
-right beside the sports bar so you can watch the games 
-right beside the poker room 
-I've had better but I'm Chinese so ill still come here when there's nothing to eat 
-you can get connected from your room and put in an order for pick up",2008-12-11 03:04:22,1,0,0
687,3_6pwDjJ-QPwoTK5w1EMSQ,AUl6myFhTAbEqt0GMdKHiw,7L8utEpYiVj3pNNjZkQaLQ,5.0,"Such caring management. I had the Facebook QR code and I guess the numbers weren't working and he managed to work his magic and hook us up. 

Usually we get margaritas when we come for lunch but it's dinner time haha. 


The bowls here are jam packed with delicious veggies and fresh cooked meats. 

My absolute favorite chipotle :)


Heads up, the lines get loooong!!",2014-06-12 03:07:38,0,0,0
688,_WaaxRUXkdqMzrzjY83oag,CtZ3HujCLTChyoad_L-nHA,HOTk80qTw6ecwD5beuchbg,5.0,"We had a great experience at Pizza Rev! The general manager, Brandon, was very energetic and engaging. Not to mention, our pizza was super good;). Thank you Pizza Rev!",2018-03-23 22:44:13,0,0,0
689,VI2yUXgYdGXz__7-555Q8Q,atVh8viqTj-sqDJ35tAYVg,M-E7_NatXfxNiQeFy8V4pQ,4.0,"This place is cute, swimsuits hang above in surf style decor. With so many menu options from breakfast to burgers you are sure to have a hard time deciding. I stick to my favorite fish tacos.  This is a great local joint , be aware they close early on weekends.",2010-11-25 00:05:44,1,0,1
690,OvfYT0kkg2RewciN35ucxg,a0v7Si0DK4cIko7AQY4YXg,0aQKQVqcGM_uIw3ICY4ERA,4.0,This is a great breakfast place. The chili rellano omelet is amazing. Very good pricing too. I highly recommend it definitely a great spot for a great sunday breakfast. :) The servers always seem to be nice as well which is a great way to start the morning.,2012-09-11 07:19:51,1,0,0
691,rjZPBsoWoVnsP9ZwXFf76w,r8Jr-7YfkhJL2nxk9lxUNg,aWXGwath_dSGPwNdFiy9BQ,4.0,"I figure I need to finally post a real review for I have been eating here for at least 5-6 years now although i havent been checking in on yelp. This place would be comparable to a Lindo Michocan meal without the expensive price tag. When me and my wife we always seem to order the same thing. 

Salmon Salad 4.5/5- My wife always orders this and she says its one of her favorite salads to eat period. Also she loves their dressings here and she seems to alwasy finish her plate. I like that they cook salmon perfectly because most salmon salads cook the salmon where its too dry.

Chompoton 4.5/5- it is definitely my go to dish its rib Eye steak and with shrimp fajitas also with refried beans rice and salad and big portion of guacamole & go with corn tortillas. I crave eating this.  Its your mexican surf and turf and for a very reasonable price. I love how i can have a bite of steak then shrimp with some grilled onions and peppers with guacamole and smooth out my meal with some beans and rice.  

Appetizers we usually go with.

Empanadas 3.5/5- ooey go cheese filled with ground beef that also comes with guacamole,pico de gallo, and a southwest sauce which is pretty good.

You dont have to order an appetizer if youre on a budget  for you get chips and salsa but you can always add a side of refried beans for dipping and its good as well.

This place is always been a solid choice and because everything is very simple and service is always good. The place always is clean and you can bet that youll get a solid meal without the expensive price.",2015-03-18 23:08:36,4,2,2
692,-pqmedANw8U1z0YXYe8vww,sOYsxYYFl03PhHmz_rBDZQ,_ylveu0IKht7lQ6n854UpQ,5.0,This place was really nice. I went for my birthday and it was well worth it. They keep late hours til 3am. The bacon & date wrapped meatballs were heaven. I also enjoyed my house salad it was the perfect blend of sweet and tangy. My chicken Marsala was good it was moist and very flavorful. Also if u get a chance try their Truffle fries.,2017-09-09 04:50:29,0,0,0
693,mteK0PH5s4k-E9wK3tbK9Q,A4zLP5AyKEEHQr_dWEZKig,_pMzR6yoPbU98t-NH8TZ3w,5.0,"Cleo made my month long birthday celebration extra special! Let me begin by saying that our busser made my dining experience extraordinary. He serenaded me with a song by Stevie Wonder, my favorite artist of all time! 

We ordered the following items: falafel, hummus, brussels sprouts, spinach & ricotta dumplings, roast lamb and lamb sliders. Everything was seasoned nicely, but my absolute favorite were the brussels sprouts. They seem to have a highly skilled pastry chef, so order one of everything. 

This is by far, the best mediterranean restaurant on the Strip and should not be missed!",2016-01-30 06:21:38,1,1,2
694,gcdnr7ShBfDB9K3ey6kn-A,r8Jr-7YfkhJL2nxk9lxUNg,v4hvzkuHXtiWahDLRR0aqA,5.0,"First time here.  Every other time there was a long line of customers, so I took that as a good sign.  The food was
excellent; I had the Chicken Mole dish and everything was presented beautifully and the tastes were exciting to my taste buds.  The mole was tangy and had a pleasant aftertaste.  The was exceptional--everyone was very kind and attentive.  And, I got to meet Frank and Fina, who were dining here as well.  They both took the time to come to my table, thank me and and my guest and ask us how we enjoyed our dining experience.  !Muy amabile!",2017-07-09 04:37:40,1,0,0
695,CtHo-_rewSQ-tt_czi8pXw,CtZ3HujCLTChyoad_L-nHA,iPUS5gzHeUu9sfydQqPSiQ,5.0,"Love the pizza here but my favorite topping is the customer service! These guys are always very nice and welcome you to the restaurant with a genuine smile on their face! Who doesn't love pizza and great service? 
PS: they have a few options for easy ordering on their menu but you can pick each and every topping you want.",2017-03-04 04:36:18,0,0,0
696,qyua37i5io8z_D5EHi4DhQ,5uvX6yqie9DpHR7UAiQZtw,Eu-o3OABYEh96nXCi3Nt0w,1.0,I'm really not one to complain and I know sometimes there might not be too many people working but this location it's very dirty and it's such of shame because the style of it is very nice updated and the design is awesome but it's really dirty like staff does not keep up with cleanliness at all I don't event want to mention the bathrooms......I like McDonald's but come on! Be a little cleaner people please,2018-06-20 02:27:37,1,0,0
697,3TP4rKo1V6vVUG4Pi8hD-A,Os1n1_idfw9vv9kwULGJnQ,L6-_EsiHFy3a1K2kGOdm1g,4.0,"A bit hidden but well worth a shot, the service is first rate, add some tasty food to the mix and this place is a winner. Not being very adventurous I stuck with the Teriyaki Chicken while the wife had the Bulgogi, both were excellent. Mixed with an array of sampler items made for a very interesting meal even for the unadventurous diner such as myself. If you're in the area don't pass this restaurant up you will be pleasantly surprised.",2015-08-20 03:00:48,0,0,0
698,EOMUopeilEbMwpJAdMhuNQ,W3ia8dkoGGRYEfFg_BiyPg,_C5JbpbypaZ1dQlON138qw,1.0,Worst customer service ever and the food frankly isn't worth the wait. Barely any cream cheese and the bagels are hard as a rock. Same your time and money and skip this place.,2017-05-26 15:28:12,0,0,0
699,fx8vpKsW1owsuKzmD-kTpQ,_j2EtQtgLuXGRBfbM5YwZA,6NaMU9IcRfKvSSKrJlgsEQ,3.0,I had seafood noodle soup and the fresh coconut drink for lunch. The noodle soup wasn't bad but nothing spectacular.  I have had better at the Dragon Noodle Co. in Monte Carlo.  The coconut drink was right out of a fresh coconut and that was actually great.  I'd eat here again but will try out another dish.,2017-08-07 22:53:27,0,0,0
700,zr6_6okzVydjaM6Q8IKxdg,ayT30_GPYHqnrDhBe3IySQ,pQ3rIg6cHDHCtLxK3e9X4g,2.0,double check your plates they serve you. Its been more than once that my plate has been covered in old food from the previous dish. Foul. The food is good i'll tell you that. But the prices are ridiculous...,2015-02-16 18:08:06,1,1,2
701,3u50Q9jQJRNHZjflfmLRIw,a0v7Si0DK4cIko7AQY4YXg,QeUv87lZ1-vdSovZEF0-rg,5.0,My server was Blaze.  She was amazing!   I wasn't happy at the table we had and she was so awesome and understanding and moved us.   Thank you for making my special breakfast with my son so enjoyable!,2017-05-27 17:33:46,0,0,0
702,ThXAlACDD9vRK0OfzKQpmw,Os1n1_idfw9vv9kwULGJnQ,hn0tLt9mYLQe5GX23NznwA,5.0,"I'm back to visit and they are as delicious as before or better. The boil peanut Mac salad side dishes are kicking. Also,  they have all the island juices and the special tea.  I'll be back soon.  Good service reasonable price island atmosphere!",2015-09-25 20:39:01,1,0,1
703,IRaXBdRHG-s6iC50ingDoA,sOYsxYYFl03PhHmz_rBDZQ,Od6H_vQ4l00OeeF0ixyBKQ,5.0,Lobster bisque is sooo good! And the divers scallops are my favorite! I will come back...great date place!,2017-11-08 02:48:32,1,0,1
704,5WPBK1ZH-_l094tnKh0LLg,iX2c4IzH_L5F6FM5GD3SUQ,bhr9U0SAWLCrCIiLY-KIDQ,5.0,Love this place!!!  Great smoothies and frozen bananas. The crepes are the best!  Owners and employees are kind and helpful. Always consistent with service and products. Been coming since they opened and never had a problem.,2016-07-15 00:28:07,0,0,0
705,EO-cEWKx780CjyOx7R8wGg,DW0ZvWuYaSvMcB_3LG5RGg,IkySt9CFNA5paJhaPGusbA,4.0,Friendly service. Free kids meals on Wednesdays! Not bad when you're craving PF Chang but don't have the time or money. The orange peel shrimp and Mongolian beef were pretty comparable to its parent company's! We will definitely get take out a lot!,2017-11-08 03:08:43,0,0,0
